일시,지점명,지점,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),합계 일조시간(hr),월
2008-04-27,대구광역시,143.0,13.0,7.2,19.6,,7.1,4.0
2008-04-28,대구광역시,143.0,15.1,6.9,23.0,,10.9,4.0
2008-04-29,대구광역시,143.0,19.6,10.6,27.5,,11.1,4.0
2008-04-30,대구광역시,143.0,21.8,15.9,28.9,,9.0,4.0
2009-02-01,대구광역시,143.0,4.8,-1.0,10.3,,7.7,2.0
2009-02-02,대구광역시,143.0,7.8,1.5,14.3,,8.1,2.0
2009-02-03,대구광역시,143.0,8.4,6.2,11.9,,2.2,2.0
2009-02-04,대구광역시,143.0,7.8,2.5,13.8,,6.2,2.0
2009-02-05,대구광역시,143.0,7.4,2.1,13.0,,6.3,2.0
2009-02-06,대구광역시,143.0,6.3,0.7,12.2,,6.6,2.0
2009-02-07,대구광역시,143.0,6.9,1.9,11.9,,5.9,2.0
2009-02-08,대구광역시,143.0,7.0,1.6,12.7,,8.2,2.0
2009-02-09,대구광역시,143.0,7.1,4.1,11.9,,3.7,2.0
2009-02-10,대구광역시,143.0,5.8,3.0,10.9,,9.3,2.0
2009-02-11,대구광역시,143.0,7.3,0.2,15.7,,7.0,2.0
2009-02-12,대구광역시,143.0,9.5,0.6,16.0,,4.2,2.0
2009-02-13,대구광역시,143.0,17.3,13.0,20.1,4.5,0.2,2.0
2009-02-14,대구광역시,143.0,10.9,6.8,16.1,,7.7,2.0
2009-02-15,대구광역시,143.0,5.2,-0.5,9.7,0.0,1.1,2.0
2009-02-16,대구광역시,143.0,-1.3,-4.3,3.1,,9.5,2.0
2009-02-17,대구광역시,143.0,-0.5,-5.3,4.8,,10.3,2.0
2009-02-18,대구광역시,143.0,1.8,-2.3,6.6,,9.5,2.0
2009-02-19,대구광역시,143.0,2.2,-0.6,6.6,2.5,0.0,2.0
2009-02-20,대구광역시,143.0,2.2,-2.5,6.4,0.5,4.3,2.0
2009-02-21,대구광역시,143.0,1.0,-5.3,8.7,,10.1,2.0
2009-02-22,대구광역시,143.0,2.6,0.4,4.1,12.5,0.0,2.0
2009-02-23,대구광역시,143.0,7.1,2.9,13.1,,4.1,2.0
2009-02-24,대구광역시,143.0,10.3,6.0,15.6,0.5,4.6,2.0
2009-02-25,대구광역시,143.0,9.7,5.4,14.2,3.0,2.7,2.0
2009-02-26,대구광역시,143.0,7.7,3.4,12.0,,5.1,2.0
2009-02-27,대구광역시,143.0,9.1,6.7,13.1,0.0,4.2,2.0
2009-02-28,대구광역시,143.0,8.2,1.3,14.2,,8.1,2.0
2009-03-01,대구광역시,143.0,8.4,3.3,14.4,,10.6,3.0
2009-03-02,대구광역시,143.0,4.6,0.3,7.7,,0.8,3.0
2009-03-03,대구광역시,143.0,3.9,2.3,5.7,2.0,0.0,3.0
2009-03-04,대구광역시,143.0,6.9,2.5,12.7,,6.8,3.0
2009-03-05,대구광역시,143.0,7.6,3.0,13.1,3.0,0.1,3.0
2009-03-06,대구광역시,143.0,6.3,1.3,10.7,0.2,8.0,3.0
2009-03-07,대구광역시,143.0,5.1,-1.0,11.5,,7.8,3.0
2009-03-08,대구광역시,143.0,9.4,2.8,16.6,,9.2,3.0
2009-03-09,대구광역시,143.0,10.3,4.6,17.1,,5.3,3.0
2009-03-10,대구광역시,143.0,9.2,4.9,15.1,,8.8,3.0
2009-03-11,대구광역시,143.0,7.1,3.2,13.2,,6.5,3.0
2009-03-12,대구광역시,143.0,8.5,-0.3,15.6,,6.6,3.0
2009-03-13,대구광역시,143.0,7.4,1.4,10.5,7.0,0.0,3.0
2009-03-14,대구광역시,143.0,2.7,-2.0,8.2,,10.9,3.0
2009-03-15,대구광역시,143.0,7.5,-0.7,15.3,,10.8,3.0
2009-03-16,대구광역시,143.0,13.3,6.0,20.3,,5.7,3.0
2009-03-17,대구광역시,143.0,15.0,6.7,23.3,,9.7,3.0
2009-03-18,대구광역시,143.0,17.1,11.8,22.3,,3.2,3.0
2009-03-19,대구광역시,143.0,19.5,12.5,26.6,0.0,8.8,3.0
2009-03-20,대구광역시,143.0,10.7,7.7,15.5,0.0,5.6,3.0
2009-03-21,대구광역시,143.0,12.3,3.6,19.3,5.5,5.8,3.0
2009-03-22,대구광역시,143.0,14.4,9.7,17.5,1.5,2.7,3.0
2009-03-23,대구광역시,143.0,9.7,5.0,14.9,,7.9,3.0
2009-03-24,대구광역시,143.0,7.2,2.7,12.3,0.0,8.8,3.0
2009-03-25,대구광역시,143.0,5.1,1.1,9.8,0.0,10.6,3.0
2009-03-26,대구광역시,143.0,7.4,0.3,14.8,,8.9,3.0
2009-03-27,대구광역시,143.0,7.4,2.2,13.2,,11.0,3.0
2009-03-28,대구광역시,143.0,8.3,3.5,14.5,,9.8,3.0
2009-03-29,대구광역시,143.0,7.1,3.3,10.9,,6.9,3.0
2009-03-30,대구광역시,143.0,9.6,5.7,14.6,,4.9,3.0
2009-03-31,대구광역시,143.0,9.6,6.3,13.5,0.0,7.3,3.0
2009-04-01,대구광역시,143.0,6.8,3.2,11.0,,5.6,4.0
2009-04-02,대구광역시,143.0,10.5,3.3,17.5,,11.2,4.0
2009-04-03,대구광역시,143.0,13.2,8.3,19.0,,4.8,4.0
2009-04-04,대구광역시,143.0,12.6,10.0,17.3,,8.7,4.0
2009-04-05,대구광역시,143.0,14.3,8.8,21.0,,10.6,4.0
2009-04-06,대구광역시,143.0,15.1,7.2,21.7,,11.6,4.0
2009-04-07,대구광역시,143.0,16.8,7.7,25.6,,11.4,4.0
2009-04-08,대구광역시,143.0,17.3,9.5,26.2,,9.6,4.0
2009-04-09,대구광역시,143.0,18.7,9.2,27.8,,11.1,4.0
2009-04-10,대구광역시,143.0,20.7,11.7,28.8,,11.3,4.0
2009-04-11,대구광역시,143.0,19.3,12.2,28.3,,10.6,4.0
2009-04-12,대구광역시,143.0,18.7,10.4,26.3,,10.1,4.0
2009-04-13,대구광역시,143.0,19.5,13.0,24.0,0.0,3.0,4.0
2009-04-14,대구광역시,143.0,15.1,9.9,18.8,0.0,1.8,4.0
2009-04-15,대구광역시,143.0,14.2,8.6,21.8,1.0,4.7,4.0
2009-04-16,대구광역시,143.0,11.1,10.0,12.3,,0.0,4.0
2009-04-17,대구광역시,143.0,15.8,8.3,23.6,,11.7,4.0
2009-04-18,대구광역시,143.0,20.3,10.6,29.7,,11.8,4.0
2009-04-19,대구광역시,143.0,20.1,12.5,29.6,,9.7,4.0
2009-04-20,대구광역시,143.0,15.0,13.7,16.0,11.5,0.0,4.0
2009-04-21,대구광역시,143.0,14.9,12.9,18.8,,5.1,4.0
2009-04-22,대구광역시,143.0,16.0,11.2,22.5,,12.4,4.0
2009-04-23,대구광역시,143.0,13.8,8.7,21.7,,11.1,4.0
2009-04-24,대구광역시,143.0,13.5,11.4,17.2,3.0,0.2,4.0
2009-04-25,대구광역시,143.0,12.6,9.7,18.6,3.5,4.9,4.0
2009-04-26,대구광역시,143.0,12.2,9.1,17.1,1.5,6.0,4.0
2009-04-27,대구광역시,143.0,13.0,8.5,18.7,0.3,8.1,4.0
2009-04-28,대구광역시,143.0,15.2,8.0,23.5,0.5,9.5,4.0
2009-04-29,대구광역시,143.0,17.2,7.6,25.4,,12.2,4.0
2009-04-30,대구광역시,143.0,18.9,9.9,26.2,,10.5,4.0
2010-02-01,대구광역시,143.0,3.9,0.7,8.7,,1.2,2.0
2010-02-02,대구광역시,143.0,-0.2,-3.9,3.0,,6.7,2.0
2010-02-03,대구광역시,143.0,-3.5,-6.7,1.5,,9.9,2.0
2010-02-04,대구광역시,143.0,-1.6,-6.5,3.8,,9.3,2.0
2010-02-05,대구광역시,143.0,0.7,-2.0,5.1,,9.2,2.0
2010-02-06,대구광역시,143.0,-0.2,-5.2,6.8,,10.2,2.0
2010-02-07,대구광역시,143.0,2.3,-6.8,9.6,,8.2,2.0
2010-02-08,대구광역시,143.0,5.1,4.2,6.3,1.0,0.0,2.0
2010-02-09,대구광역시,143.0,6.0,4.2,8.3,2.5,0.0,2.0
2010-02-10,대구광역시,143.0,6.5,5.8,7.4,7.5,0.0,2.0
2010-02-11,대구광역시,143.0,3.4,1.7,6.9,9.0,0.0,2.0
2010-02-12,대구광역시,143.0,1.7,0.7,3.7,0.4,0.0,2.0
2010-02-13,대구광역시,143.0,0.8,-0.7,3.8,2.2,2.7,2.0
2010-02-14,대구광역시,143.0,0.7,-2.4,4.3,,0.0,2.0
2010-02-15,대구광역시,143.0,2.3,-2.1,8.8,,6.7,2.0
2010-02-16,대구광역시,143.0,1.0,-1.8,6.3,,8.2,2.0
2010-02-17,대구광역시,143.0,0.7,-2.7,4.3,,5.0,2.0
2010-02-18,대구광역시,143.0,0.4,-2.1,4.2,,8.6,2.0
2010-02-19,대구광역시,143.0,0.7,-4.4,7.1,0.0,9.1,2.0
2010-02-20,대구광역시,143.0,3.9,-2.4,11.1,,9.9,2.0
2010-02-21,대구광역시,143.0,5.4,-2.1,12.9,,7.1,2.0
2010-02-22,대구광역시,143.0,7.7,1.1,15.5,,9.0,2.0
2010-02-23,대구광역시,143.0,9.0,0.7,18.0,,9.6,2.0
2010-02-24,대구광역시,143.0,12.7,2.1,20.4,,7.3,2.0
2010-02-25,대구광역시,143.0,16.1,15.1,18.6,33.5,0.0,2.0
2010-02-26,대구광역시,143.0,9.1,5.2,15.4,1.5,0.0,2.0
2010-02-27,대구광역시,143.0,6.4,5.4,7.4,0.5,0.0,2.0
2010-02-28,대구광역시,143.0,8.0,2.6,14.1,,7.5,2.0
2010-03-01,대구광역시,143.0,6.7,4.7,9.4,12.0,0.0,3.0
2010-03-02,대구광역시,143.0,5.8,3.9,7.6,0.1,0.0,3.0
2010-03-03,대구광역시,143.0,6.0,0.7,10.2,,8.6,3.0
2010-03-04,대구광역시,143.0,7.2,5.8,8.4,4.0,0.0,3.0
2010-03-05,대구광역시,143.0,8.4,6.9,10.2,1.0,0.0,3.0
2010-03-06,대구광역시,143.0,6.3,3.1,8.9,2.0,0.2,3.0
2010-03-07,대구광역시,143.0,3.9,2.5,5.6,1.0,0.0,3.0
2010-03-08,대구광역시,143.0,4.3,2.9,6.9,,1.9,3.0
2010-03-09,대구광역시,143.0,3.4,0.9,6.4,2.0,0.5,3.0
2010-03-10,대구광역시,143.0,0.0,-2.7,3.5,9.0,4.7,3.0
2010-03-11,대구광역시,143.0,3.7,-1.8,10.1,,11.0,3.0
2010-03-12,대구광역시,143.0,10.5,2.5,16.4,,5.3,3.0
2010-03-13,대구광역시,143.0,9.2,5.5,14.6,,5.1,3.0
2010-03-14,대구광역시,143.0,8.6,3.1,12.4,,1.2,3.0
2010-03-15,대구광역시,143.0,11.5,7.6,16.1,8.5,0.3,3.0
2010-03-16,대구광역시,143.0,4.6,1.4,9.0,,8.7,3.0
2010-03-17,대구광역시,143.0,4.2,-0.3,8.9,,5.8,3.0
2010-03-18,대구광역시,143.0,3.4,1.3,7.8,2.0,4.6,3.0
2010-03-19,대구광역시,143.0,7.6,-1.8,16.7,,9.7,3.0
2010-03-20,대구광역시,143.0,15.7,9.9,24.5,0.0,5.1,3.0
2010-03-21,대구광역시,143.0,6.7,2.8,11.3,,11.2,3.0
2010-03-22,대구광역시,143.0,6.5,3.6,9.1,0.0,0.0,3.0
2010-03-23,대구광역시,143.0,8.6,6.0,12.5,0.0,0.0,3.0
2010-03-24,대구광역시,143.0,8.9,6.3,12.4,,0.3,3.0
2010-03-25,대구광역시,143.0,5.7,2.9,7.9,8.0,0.0,3.0
2010-03-26,대구광역시,143.0,4.7,0.0,10.0,,11.2,3.0
2010-03-27,대구광역시,143.0,7.5,0.1,13.4,,2.6,3.0
2010-03-28,대구광역시,143.0,9.0,4.7,16.1,,9.3,3.0
2010-03-29,대구광역시,143.0,7.2,2.8,15.2,,11.3,3.0
2010-03-30,대구광역시,143.0,9.0,4.4,13.4,,1.4,3.0
2010-03-31,대구광역시,143.0,8.9,6.8,10.4,9.5,0.0,3.0
2010-04-01,대구광역시,143.0,9.9,6.8,12.2,20.5,0.0,4.0
2010-04-02,대구광역시,143.0,9.4,4.4,15.6,,10.1,4.0
2010-04-03,대구광역시,143.0,8.4,3.8,14.5,,11.6,4.0
2010-04-04,대구광역시,143.0,10.7,1.9,19.1,,10.9,4.0
2010-04-05,대구광역시,143.0,14.8,8.9,22.4,,8.4,4.0
2010-04-06,대구광역시,143.0,13.4,8.5,20.3,,0.5,4.0
2010-04-07,대구광역시,143.0,8.2,5.7,12.8,,4.9,4.0
2010-04-08,대구광역시,143.0,10.6,1.7,18.5,,10.2,4.0
2010-04-09,대구광역시,143.0,13.4,6.8,21.3,,4.0,4.0
2010-04-10,대구광역시,143.0,15.6,8.9,21.8,,0.8,4.0
2010-04-11,대구광역시,143.0,12.0,10.8,15.9,,0.0,4.0
2010-04-12,대구광역시,143.0,10.9,9.2,13.0,1.0,0.0,4.0
2010-04-13,대구광역시,143.0,9.2,3.5,13.2,0.0,8.9,4.0
2010-04-14,대구광역시,143.0,4.9,1.6,9.9,1.5,3.1,4.0
2010-04-15,대구광역시,143.0,7.4,2.3,12.4,,7.6,4.0
2010-04-16,대구광역시,143.0,9.6,1.5,16.7,,11.0,4.0
2010-04-17,대구광역시,143.0,12.1,3.7,20.1,,11.6,4.0
2010-04-18,대구광역시,143.0,11.9,6.1,16.1,0.0,0.0,4.0
2010-04-19,대구광역시,143.0,15.4,11.2,20.0,0.0,0.2,4.0
2010-04-20,대구광역시,143.0,17.5,13.5,26.5,,4.7,4.0
2010-04-21,대구광역시,143.0,12.2,9.4,15.9,5.5,0.2,4.0
2010-04-22,대구광역시,143.0,10.0,8.3,12.3,14.0,0.0,4.0
2010-04-23,대구광역시,143.0,10.8,8.1,15.9,3.5,3.2,4.0
2010-04-24,대구광역시,143.0,13.0,6.2,19.4,,10.0,4.0
2010-04-25,대구광역시,143.0,15.4,7.3,22.7,,10.4,4.0
2010-04-26,대구광역시,143.0,13.4,10.9,17.4,7.5,0.0,4.0
2010-04-27,대구광역시,143.0,13.0,7.8,19.2,5.0,9.0,4.0
2010-04-28,대구광역시,143.0,7.2,4.3,9.3,5.0,0.9,4.0
2010-04-29,대구광역시,143.0,11.8,6.2,16.5,,7.0,4.0
2010-04-30,대구광역시,143.0,13.7,7.0,19.3,,7.5,4.0
2011-02-01,대구광역시,143.0,1.9,-3.3,8.7,,9.1,2.0
2011-02-02,대구광역시,143.0,3.7,-2.4,10.7,,8.6,2.0
2011-02-03,대구광역시,143.0,3.3,-3.4,11.1,,9.3,2.0
2011-02-04,대구광역시,143.0,4.2,-2.7,11.9,,8.6,2.0
2011-02-05,대구광역시,143.0,4.8,-0.8,11.5,,9.1,2.0
2011-02-06,대구광역시,143.0,5.8,-0.3,11.9,,5.5,2.0
2011-02-07,대구광역시,143.0,5.4,1.3,10.2,,6.9,2.0
2011-02-08,대구광역시,143.0,3.8,2.1,5.2,1.0,0.0,2.0
2011-02-09,대구광역시,143.0,3.8,0.1,8.6,,8.4,2.0
2011-02-10,대구광역시,143.0,1.8,-2.6,5.3,,0.0,2.0
2011-02-11,대구광역시,143.0,1.4,-1.0,4.4,0.4,0.0,2.0
2011-02-12,대구광역시,143.0,-1.0,-3.6,3.8,,8.5,2.0
2011-02-13,대구광역시,143.0,-0.7,-6.0,5.0,,6.8,2.0
2011-02-14,대구광역시,143.0,-1.2,-2.6,0.9,8.0,0.0,2.0
2011-02-15,대구광역시,143.0,1.1,-4.9,6.9,,9.6,2.0
2011-02-16,대구광역시,143.0,3.2,-3.9,10.0,0.5,6.2,2.0
2011-02-17,대구광역시,143.0,3.4,2.1,4.9,8.0,0.0,2.0
2011-02-18,대구광역시,143.0,4.0,-0.8,9.2,,8.6,2.0
2011-02-19,대구광역시,143.0,5.1,-1.2,11.2,,7.7,2.0
2011-02-20,대구광역시,143.0,5.7,-0.4,12.6,,7.6,2.0
2011-02-21,대구광역시,143.0,5.7,0.8,11.3,,9.3,2.0
2011-02-22,대구광역시,143.0,7.1,1.9,12.9,,5.6,2.0
2011-02-23,대구광역시,143.0,7.4,0.5,15.2,,8.9,2.0
2011-02-24,대구광역시,143.0,10.9,2.3,19.4,,10.0,2.0
2011-02-25,대구광역시,143.0,8.4,4.4,13.9,,5.4,2.0
2011-02-26,대구광역시,143.0,7.1,1.0,12.8,,10.1,2.0
2011-02-27,대구광역시,143.0,6.1,4.4,7.9,41.5,0.0,2.0
2011-02-28,대구광역시,143.0,6.4,5.5,8.1,5.0,0.0,2.0
2011-03-01,대구광역시,143.0,5.2,1.8,8.8,4.0,2.7,3.0
2011-03-02,대구광역시,143.0,1.6,-1.0,6.6,,10.4,3.0
2011-03-03,대구광역시,143.0,0.8,-3.4,5.7,,10.4,3.0
2011-03-04,대구광역시,143.0,3.0,-1.9,8.8,,10.9,3.0
2011-03-05,대구광역시,143.0,5.4,-0.2,11.0,,7.0,3.0
2011-03-06,대구광역시,143.0,7.7,3.0,12.9,,7.2,3.0
2011-03-07,대구광역시,143.0,5.8,2.0,10.0,,10.0,3.0
2011-03-08,대구광역시,143.0,5.0,-0.2,11.1,,10.7,3.0
2011-03-09,대구광역시,143.0,3.6,0.3,7.9,,8.8,3.0
2011-03-10,대구광역시,143.0,4.4,-0.8,11.4,,10.9,3.0
2011-03-11,대구광역시,143.0,7.5,0.9,13.8,,10.8,3.0
2011-03-12,대구광역시,143.0,9.6,2.4,17.3,,8.1,3.0
2011-03-13,대구광역시,143.0,11.9,3.7,20.2,,10.5,3.0
2011-03-14,대구광역시,143.0,12.9,7.6,20.1,,5.5,3.0
2011-03-15,대구광역시,143.0,6.7,0.0,10.6,,7.7,3.0
2011-03-16,대구광역시,143.0,2.5,-1.2,7.5,,9.1,3.0
2011-03-17,대구광역시,143.0,4.1,-1.1,10.2,,11.4,3.0
2011-03-18,대구광역시,143.0,7.6,-1.0,14.6,,4.7,3.0
2011-03-19,대구광역시,143.0,12.8,6.7,18.3,,4.8,3.0
2011-03-20,대구광역시,143.0,8.6,6.8,13.0,12.5,0.0,3.0
2011-03-21,대구광역시,143.0,10.0,6.2,13.8,,2.5,3.0
2011-03-22,대구광역시,143.0,5.8,2.4,10.3,,6.3,3.0
2011-03-23,대구광역시,143.0,4.7,-0.6,10.3,,11.5,3.0
2011-03-24,대구광역시,143.0,7.3,1.0,12.6,0.0,8.1,3.0
2011-03-25,대구광역시,143.0,4.8,2.3,8.8,,10.5,3.0
2011-03-26,대구광역시,143.0,5.7,0.5,11.2,,11.3,3.0
2011-03-27,대구광역시,143.0,8.4,1.6,13.8,,8.3,3.0
2011-03-28,대구광역시,143.0,9.6,4.9,15.2,0.0,8.6,3.0
2011-03-29,대구광역시,143.0,8.3,2.3,13.5,,9.4,3.0
2011-03-30,대구광역시,143.0,11.5,4.0,19.0,,11.4,3.0
2011-03-31,대구광역시,143.0,14.3,6.0,22.5,,11.3,3.0
2011-04-01,대구광역시,143.0,15.1,6.6,23.4,,11.4,4.0
2011-04-02,대구광역시,143.0,10.9,8.0,14.2,0.0,7.9,4.0
2011-04-03,대구광역시,143.0,8.0,5.3,12.7,4.5,1.0,4.0
2011-04-04,대구광역시,143.0,8.5,1.8,15.3,,12.1,4.0
2011-04-05,대구광역시,143.0,11.5,2.5,20.2,,11.8,4.0
2011-04-06,대구광역시,143.0,13.7,5.1,21.1,1.5,8.6,4.0
2011-04-07,대구광역시,143.0,14.0,11.0,17.2,8.5,0.0,4.0
2011-04-08,대구광역시,143.0,13.9,10.4,18.7,12.0,7.9,4.0
2011-04-09,대구광역시,143.0,13.6,6.5,20.9,,10.8,4.0
2011-04-10,대구광역시,143.0,15.9,6.5,24.0,,9.6,4.0
2011-04-11,대구광역시,143.0,12.2,8.6,17.2,5.5,6.5,4.0
2011-04-12,대구광역시,143.0,13.7,4.5,21.5,,11.9,4.0
2011-04-13,대구광역시,143.0,15.8,8.4,23.4,,11.7,4.0
2011-04-14,대구광역시,143.0,17.1,10.9,24.4,,9.3,4.0
2011-04-15,대구광역시,143.0,20.6,12.0,28.6,,10.6,4.0
2011-04-16,대구광역시,143.0,13.0,9.2,19.1,,11.6,4.0
2011-04-17,대구광역시,143.0,12.3,5.4,20.5,,12.1,4.0
2011-04-18,대구광역시,143.0,9.7,7.2,14.4,0.0,1.7,4.0
2011-04-19,대구광역시,143.0,11.1,7.0,16.5,,6.7,4.0
2011-04-20,대구광역시,143.0,13.7,5.0,22.1,,11.4,4.0
2011-04-21,대구광역시,143.0,16.0,8.9,22.7,,6.2,4.0
2011-04-22,대구광역시,143.0,12.6,11.3,15.6,21.0,0.0,4.0
2011-04-23,대구광역시,143.0,13.1,9.9,17.7,,8.9,4.0
2011-04-24,대구광역시,143.0,12.9,7.9,18.2,,9.9,4.0
2011-04-25,대구광역시,143.0,15.4,8.4,21.5,,8.4,4.0
2011-04-26,대구광역시,143.0,12.8,10.2,15.7,39.0,0.0,4.0
2011-04-27,대구광역시,143.0,16.1,12.1,22.7,0.0,5.5,4.0
2011-04-28,대구광역시,143.0,12.2,7.9,18.1,,2.8,4.0
2011-04-29,대구광역시,143.0,14.9,6.7,21.9,,7.7,4.0
2011-04-30,대구광역시,143.0,21.0,16.2,25.9,12.5,0.3,4.0
2012-02-01,대구광역시,143.0,-4.4,-8.6,2.8,2.0,9.8,2.0
2012-02-02,대구광역시,143.0,-8.7,-12.4,-4.6,,9.8,2.0
2012-02-03,대구광역시,143.0,-5.1,-10.4,0.9,,10.1,2.0
2012-02-04,대구광역시,143.0,-1.0,-7.6,5.5,,8.1,2.0
2012-02-05,대구광역시,143.0,1.2,-3.5,7.5,,5.0,2.0
2012-02-06,대구광역시,143.0,2.7,-3.1,6.8,,2.1,2.0
2012-02-07,대구광역시,143.0,-1.2,-7.4,5.1,,8.7,2.0
2012-02-08,대구광역시,143.0,-5.0,-9.5,-0.2,,8.9,2.0
2012-02-09,대구광역시,143.0,-1.1,-5.2,3.0,0.0,9.1,2.0
2012-02-10,대구광역시,143.0,0.9,-2.5,5.2,,8.0,2.0
2012-02-11,대구광역시,143.0,0.2,-4.0,5.5,,10.4,2.0
2012-02-12,대구광역시,143.0,2.1,-5.6,8.6,,9.3,2.0
2012-02-13,대구광역시,143.0,2.3,-0.2,4.5,0.1,0.0,2.0
2012-02-14,대구광역시,143.0,4.2,-0.1,10.1,4.5,3.5,2.0
2012-02-15,대구광역시,143.0,5.3,3.2,9.9,,6.6,2.0
2012-02-16,대구광역시,143.0,2.3,-0.5,6.3,,9.7,2.0
2012-02-17,대구광역시,143.0,-2.3,-4.2,1.3,,10.2,2.0
2012-02-18,대구광역시,143.0,-3.4,-6.9,1.3,,10.4,2.0
2012-02-19,대구광역시,143.0,-1.3,-5.7,4.1,,10.5,2.0
2012-02-20,대구광역시,143.0,2.0,-6.2,8.4,,9.9,2.0
2012-02-21,대구광역시,143.0,1.7,-2.9,6.9,0.5,1.8,2.0
2012-02-22,대구광역시,143.0,5.0,0.7,9.1,,0.2,2.0
2012-02-23,대구광역시,143.0,8.5,5.2,13.5,,8.0,2.0
2012-02-24,대구광역시,143.0,6.3,4.9,8.8,,5.4,2.0
2012-02-25,대구광역시,143.0,4.5,2.4,6.9,,1.8,2.0
2012-02-26,대구광역시,143.0,2.4,0.3,5.9,,2.2,2.0
2012-02-27,대구광역시,143.0,2.7,-2.3,9.5,,10.7,2.0
2012-02-28,대구광역시,143.0,3.5,-1.4,7.5,0.0,0.3,2.0
2012-02-29,대구광역시,143.0,6.9,1.4,12.1,,8.0,2.0
2012-03-01,대구광역시,143.0,8.7,2.6,15.9,,7.3,3.0
2012-03-02,대구광역시,143.0,7.6,6.5,8.9,1.5,0.0,3.0
2012-03-03,대구광역시,143.0,6.8,4.4,10.5,,4.9,3.0
2012-03-04,대구광역시,143.0,6.0,3.2,9.8,3.5,0.5,3.0
2012-03-05,대구광역시,143.0,6.0,4.4,7.7,18.0,0.0,3.0
2012-03-06,대구광역시,143.0,6.5,4.4,12.1,5.5,4.8,3.0
2012-03-07,대구광역시,143.0,6.9,2.2,12.5,,7.3,3.0
2012-03-08,대구광역시,143.0,7.3,3.2,12.6,,7.6,3.0
2012-03-09,대구광역시,143.0,6.8,1.8,12.6,,7.7,3.0
2012-03-10,대구광역시,143.0,7.5,4.6,12.2,,7.3,3.0
2012-03-11,대구광역시,143.0,1.9,-1.7,5.9,0.0,9.5,3.0
2012-03-12,대구광역시,143.0,1.2,-3.4,7.2,,11.4,3.0
2012-03-13,대구광역시,143.0,3.7,-1.5,9.9,,11.1,3.0
2012-03-14,대구광역시,143.0,6.7,-2.1,14.6,,10.1,3.0
2012-03-15,대구광역시,143.0,8.5,4.4,14.3,,10.3,3.0
2012-03-16,대구광역시,143.0,7.4,4.3,10.5,2.5,0.2,3.0
2012-03-17,대구광역시,143.0,10.4,7.9,15.5,1.0,0.7,3.0
2012-03-18,대구광역시,143.0,11.5,6.6,17.6,0.1,6.2,3.0
2012-03-19,대구광역시,143.0,7.6,4.4,12.4,,8.4,3.0
2012-03-20,대구광역시,143.0,6.7,2.1,12.2,,10.8,3.0
2012-03-21,대구광역시,143.0,8.3,1.6,15.5,,11.1,3.0
2012-03-22,대구광역시,143.0,7.7,5.6,10.1,6.5,0.9,3.0
2012-03-23,대구광역시,143.0,7.4,6.1,8.4,18.5,0.0,3.0
2012-03-24,대구광역시,143.0,6.5,3.5,11.5,,8.0,3.0
2012-03-25,대구광역시,143.0,5.6,2.9,10.3,,10.9,3.0
2012-03-26,대구광역시,143.0,6.6,0.7,12.3,,11.8,3.0
2012-03-27,대구광역시,143.0,11.2,2.1,19.4,,10.8,3.0
2012-03-28,대구광역시,143.0,11.9,6.9,19.5,,10.9,3.0
2012-03-29,대구광역시,143.0,13.3,3.9,20.8,,8.4,3.0
2012-03-30,대구광역시,143.0,14.5,11.4,17.3,25.0,0.0,3.0
2012-03-31,대구광역시,143.0,9.2,5.3,14.1,,11.2,3.0
2012-04-01,대구광역시,143.0,7.7,2.4,13.8,,11.4,4.0
2012-04-02,대구광역시,143.0,12.5,3.3,20.9,0.5,8.9,4.0
2012-04-03,대구광역시,143.0,9.3,4.6,15.4,15.5,3.2,4.0
2012-04-04,대구광역시,143.0,11.2,2.6,18.7,,11.3,4.0
2012-04-05,대구광역시,143.0,11.0,6.7,17.1,,12.0,4.0
2012-04-06,대구광역시,143.0,8.5,4.1,14.6,,12.1,4.0
2012-04-07,대구광역시,143.0,9.1,2.8,15.9,,12.0,4.0
2012-04-08,대구광역시,143.0,15.4,4.7,24.8,,11.4,4.0
2012-04-09,대구광역시,143.0,19.3,13.1,24.9,0.0,10.6,4.0
2012-04-10,대구광역시,143.0,16.5,13.7,19.6,0.0,0.2,4.0
2012-04-11,대구광역시,143.0,16.4,13.6,20.8,0.5,4.4,4.0
2012-04-12,대구광역시,143.0,15.0,8.8,21.9,,11.5,4.0
2012-04-13,대구광역시,143.0,12.4,10.4,16.3,2.5,0.6,4.0
2012-04-14,대구광역시,143.0,16.6,10.4,24.1,,11.8,4.0
2012-04-15,대구광역시,143.0,19.1,12.3,26.5,,9.7,4.0
2012-04-16,대구광역시,143.0,17.7,11.9,26.3,,10.0,4.0
2012-04-17,대구광역시,143.0,14.6,9.2,21.7,,11.9,4.0
2012-04-18,대구광역시,143.0,14.8,8.1,23.1,,10.0,4.0
2012-04-19,대구광역시,143.0,14.0,9.6,18.8,0.2,1.9,4.0
2012-04-20,대구광역시,143.0,14.1,12.1,18.8,0.2,1.9,4.0
2012-04-21,대구광역시,143.0,12.9,11.1,15.0,35.5,0.0,4.0
2012-04-22,대구광역시,143.0,17.5,13.4,23.0,0.5,9.8,4.0
2012-04-23,대구광역시,143.0,18.9,10.2,27.0,,10.8,4.0
2012-04-24,대구광역시,143.0,22.0,14.8,30.2,,10.4,4.0
